0	-0.330928
1	-0.332911
2	-0.333994
3	-0.336620
4	-0.339272
5	-0.340430
6	-0.340430
7	-0.340540
8	-0.340727
9	-0.342358
10	-0.341832
11	-0.343935
12	-0.346329
13	-0.346603
14	-0.348155
15	-0.347576
16	-0.347621
17	-0.349362
18	-0.348557
19	-0.349793
20	-0.349740
21	-0.351763
22	-0.353412
23	-0.352689
24	-0.354405
25	-0.354267
26	-0.355130
27	-0.356661
28	-0.358927
29	-0.361151
30	-0.361504
31	-0.363032
32	-0.363917
33	-0.362775
34	-0.364489
35	-0.364582
36	-0.365265
37	-0.366140
38	-0.366566
39	-0.366841
40	-0.367270
41	-0.368663
42	-0.368453
43	-0.369000
44	-0.372381
45	-0.374475
46	-0.377281
47	-0.380056
48	-0.381938
49	-0.382193
50	-0.383159
51	-0.384391
52	-0.385695
53	-0.387685
54	-0.390138
55	-0.390384
56	-0.390920
57	-0.392468
58	-0.391753
59	-0.395434
60	-0.397508
61	-0.397508
62	-0.400143
63	-0.402911
64	-0.404265
65	-0.406903
66	-0.408693
67	-0.412105
68	-0.412604
69	-0.414563
70	-0.415028
71	-0.417317
72	-0.417396
73	-0.417953
74	-0.419942
75	-0.422316
76	-0.424780
77	-0.424780
78	-0.424780
79	-0.425195
80	-0.426616
81	-0.428506
82	-0.428506
83	-0.431072
84	-0.429189
85	-0.429189
86	-0.429189
87	-0.432559
88	-0.433025
89	-0.433040
90	-0.435862
91	-0.439115
92	-0.441216
93	-0.441040
94	-0.439642
95	-0.439642
96	-0.441526
97	-0.443068
98	-0.441646
99	-0.441481
100	-0.442127
101	-0.445074
102	-0.447232
103	-0.448339
104	-0.447190
105	-0.450167
106	-0.450575
107	-0.447910
108	-0.447910
109	-0.449311
110	-0.449245
111	-0.450907
112	-0.453064
113	-0.456095
114	-0.456208
115	-0.455888
116	-0.456347
117	-0.456262
118	-0.458965
119	-0.459151
120	-0.456558
121	-0.458925
122	-0.459591
123	-0.462303
124	-0.462303
125	-0.463657
126	-0.462954
127	-0.464492
128	-0.467570
129	-0.468234
130	-0.470222
131	-0.467708
132	-0.471113
133	-0.472241
134	-0.474567
135	-0.472479
136	-0.472479
137	-0.475243
138	-0.474551
139	-0.478368
140	-0.480716
141	-0.480716
142	-0.479489
143	-0.479459
144	-0.480740
145	-0.480740
146	-0.482287
147	-0.482287
148	-0.480105
149	-0.479995
150	-0.480644
151	-0.480644
152	-0.480644
153	-0.479130
154	-0.481676
155	-0.483432
156	-0.483432
157	-0.485072
158	-0.485881
159	-0.488955
160	-0.490829
161	-0.490829
162	-0.490709
163	-0.490717
164	-0.492199
165	-0.491521
166	-0.491445
167	-0.491747
168	-0.491343
169	-0.492109
170	-0.493740
171	-0.493740
172	-0.493288
173	-0.493153
174	-0.494524
175	-0.493388
176	-0.493388
177	-0.493388
178	-0.493301
179	-0.491223
180	-0.492292
181	-0.492415
182	-0.492415
183	-0.492415
184	-0.492481
185	-0.492705
186	-0.491501
187	-0.494242
188	-0.494148
189	-0.496662
190	-0.496662
191	-0.499022
192	-0.500586
193	-0.500549
194	-0.502204
195	-0.502222
196	-0.502267
197	-0.503853
198	-0.504583
199	-0.504583
200	-0.507015
201	-0.506626
202	-0.509385
203	-0.508699
204	-0.508940
205	-0.509433
206	-0.514164
207	-0.514820
208	-0.512084
209	-0.513766
210	-0.513766
211	-0.516819
212	-0.516163
213	-0.515694
214	-0.516410
215	-0.516410
216	-0.516410
217	-0.516829
218	-0.516829
219	-0.517419
220	-0.517310
221	-0.517567
222	-0.517526
223	-0.517526
224	-0.518807
225	-0.519839
226	-0.521362
227	-0.523196
228	-0.524006
229	-0.524222
230	-0.526545
231	-0.525112
232	-0.525112
233	-0.525061
234	-0.525403
235	-0.527467
